,id,text,botornot
11770,310535567,"""RT @scwiggs: #Glastonbury sings for Corbyn.....👍\nI ❤our youth...\n#believe https://t.co/BaoXAXdLa9""",1
12951,328102579,"""RT @llumiinous: And people still wont accept that the rich only become rich through the exploitation of labour https://t.co/QhpuGkInAL""",1
12944,328102579,"""RT @CockertonMark: Im simply flabbergasted at a Minister so openly trying to influence media coverage. How weak this Government is. https:…""",1
18462,709635055,"""RT @Rachael_Swindon: The Telegraph often gets overlooked, but rest assured, their disgusting Tory hypocrisy is no different to the Mail… """,1
21491,785779700241145856,"""RT @jeremycorbyn: Tell your friends, tell your family. Join @UKLabour and let’s get the government we need, #ForTheMany not the few… """,1
387,112184737,"""RT @SeemaChandwani: You need to live within your means .... https://t.co/bHg12wtuil""",1
23755,854992874148179968,"""RT @NotTheToryPress: Listen...\nThats the sound of the Tory media scraping the barrel.\n#Glastonbury https://t.co/XgXdJCwsCY""",1
2474,146422118,"""RT @AaronBastani: We have a Tory government which wins elections while permitting people to drown in the Med. You think they tell tru… """,1
16719,507523956,"""RT @mrmarksteel: My column on the kind Tory MP, who called Corbyn a Marxist, for saying fire survivors should move into empty houses https:…""",1
19517,728021521,"""RT @TheRedRag: Are all the TV news channels, press and politicians of all sides praising Theresa May this morning? https://t.co/2nzyYgKJV8""",1
11844,3124440627,"""RT @Corbyn_Power: @jeremycorbyn Jeremy Corbyn speaking at #Glastonbury2017 - Build bridges not walls #Glastonbury\nhttps://t.co/YqmGblDlAq""",1
1267,1324379436,"""@JohnnyDundee @pinkandpurple69 @RogueCoder250 Never! Unless its a socialist party in an independent Scotland. JC O… https://t.co/KCos80ReJq""",1
17693,598190764,"""RT @SocialistSki: should stop talking about fridges. Point is it should have been contained. Origin of spark is a diversion #GE2017 #Justic…""",1
7694,2519858199,"""RT @vincemaple: Loud and clear at @glastofest Leftfield, Jeremy Corbyn and the Labour Party is ready for the next General Election… """,1
10827,294075128,"""RT @Rachael_Swindon: The Tories benefit cap has been defeated in the High Court today. The judge said it causes real misery to no good pur…""",1
8683,270604950,"""RT @EL4JC: We hear-by declare ourselves to be fully paid up members of the deluded, naive, cult of Jeremy Corbyn. Come join us. https://t.c…""",1
9940,2830150038,"""RT @LivEchonews: Theresa May visits Liverpool - but Steve Rotheram keeps his distance https://t.co/t7wFk90ILU https://t.co/BhB5w7brkk""",1
11220,30196444,"""RT @nja5: 6 times May vowed to crackdown on tax avoidance as Tories quietly shelve plans. https://t.co/YKp3UJDAXz #skypapers https://t.co/4…""",1
15059,414989540,"""RT @malhayes: paradigm shift in UK politicis - many centrists moaning because they realise that they have missed the bus (and w… """,1
25909,877043567532834816,"""@APSCo_org What are your views on #GE2017? Please answer our survey https://t.co/MbOKTWHrcs""",1
3295,1645025486,"""RT @UKLabour: Theres never been a better time to join the Labour Party. Don’t put it off — join us today. https://t.co/DDlbDUnVQf""",1
15940,464236980,"""RT @silverrich39: Im ex-Army.Jeremy Corbyn did not snub me! He was at Glastonbury raising the morale of my grandchildren,promising them so…""",1
26470,9570042,"""Exclusive: #BlueTelecoms texts map increasing Tory #GE17 desperation https://t.co/AJWEdXuVQK via @skwawkbox""",1
8386,265198970,"""RT @TheCanarySays: In one sentence, Corbyn drops a truth bomb that should have the Tories running for the hills https://t.co/vnNy1diZRZ""",1
26520,9570042,"""#Hillsborough must be kept in public eye. Joint Enterprise shouldnt just be used when it suits TORY purposes! https://t.co/azXXOZwUB5""",1
14913,396011927,"""RT @xpressanny: https://t.co/P4gg3ssyL8  What a disgusting piece of rubbish this Tory is. Utterly appalling.""",1
26535,96441830,"""RT @chelleryn99: It wasnt a band that inspired the largest crowd at Glastonbury so far, it was the peoples PM Jeremy Corbyn!… """,1
23643,854293892547710976,"""#GE2017 Exclusive: Green energy tycoon in eye of the storm over electric car charging prices https://t.co/JeFwzPpIgb""",1
8633,2699160330,"""RT @PeoplesMomentum: Ohh Jeremy Corbyn... https://t.co/Uq0WCn3YJ0""",1
9908,2820211315,"""Next disasterous leader of the Tory Party? #toryleader #ToryDataBreach #ToryElectionFraud2017 #toryvermin #torypaedos #toryarseholes""",1
21939,798516085796536321,"""RT @DearMeYes: @tara6171 @markrowantree Cant work,you see like many Tories,Ruthie only PLAYS at soldiers,she was in the TA,not th… """,1
11902,3124440627,"""RT @RajiRags: Jeremy Corbyn getting the train up to Glastonbury like a normal guy... when the fuck can we get this man to be our… """,1
25777,877038913176645632,"""@JohnBoundy Calling tweeters on #GE2017. You mind doing our survey at https://t.co/q93EE4tmLL""",1
3369,1645025486,"""RT @LabourAnimalRG: GREAT NEWS FOR BEES! Tory MEP @juliegirling fails in bid to prevent EU ban on bee-killing pesticides.… """,1
24173,866839813,"""With Labour support, of course. https://t.co/j0nTLrRtGC""",1
5037,209988094,"""RT @standardnews: Women march on Downing Street against Tory deal with DUP https://t.co/19DyZ0NPvl""",1
16899,531484910,"""@D_Raval @davies42g 1 if youre a tory""",1
21237,768759099387416576,"""RT @BestForBritain: Congratulations to our Best for Britain champion @DavidLammy reelected in #Tottenham. Lets stop extreme #Brexit… """,1
10604,292619181,"""Theresa May is Thatchmo. https://t.co/Rrw0TVeFfD #labourmanifesto #theresamay #corbyn #DUP#wca #nhs #dwp 17""",1
7006,245532240,"""...hear, hear to that, and the sooner the better!! @ProgressOnline @AaronBastani https://t.co/eMWFACFizI""",1
905,1259137987,"""RT @theNewsfox: BBC bossses on seeing oh Jeremy Corbyn going out on prime time. #Glastonbury https://t.co/uhutXrTxQY""",1
21893,798516085796536321,"""RT @PoliticsScot: That would surely leave the Tory party as an illegal political entity? https://t.co/wgHalUeBUo""",1
26164,89780120,"""@GeraldJonesLAB Labour meeting  26/6,please support the NHS Reinstatement Bill as a Priority Private Members Bill.  https://t.co/vZX1L8BCsk""",1
13993,34716827,"""@theresa_may To late listen best to resign https://t.co/QUpkRKpfyG""",1
536,115182311,"""@Allenomura @Imogenlemon02 Ill urge others to think twice before they vote #Labour too.\n\n#Corbyn lost #Labour my a… https://t.co/QgiP9EAWaU""",1
6114,2288515068,"""RT @LeftwingPoet: We are Labour! https://t.co/tY66xYTwlg""",1
23183,846738623647158272,"""RT @PeterStefanovi2: UK now wants Jeremy Corbyn to be prime minister over Theresa May, poll shows https://t.co/2GlvxPC9J7 via @MetroUK""",1
22815,835975173660631042,"""RT @MariaDuggan: A variant on send them to the trenches contempt for youth &amp; difference. Old Tory Brexiteer venting usual nasty sp… """,1
17409,576177906,"""RT @paullewismoney: Whatever you think of Corbyn no other politician in my lifetime could command such a crowd or receive such a recept… """,1
17903,61558830,"""RT @Aiden_RocknRoll: hey logansteven, you may want to check https://t.co/YcwU2z8VHw for latest updates on #Glastonbury 🔥\r https://t.co/zRbG…""",1
10952,296367001,"""RT @DVATW: Was this Labour dominated Council asleep when the cladding was approved? Shouldnt there be resignations? https://t.co/VNWLyA2U7c""",1
18251,68714859,"""Evil hideous racist vile woman. https://t.co/gmj5kQONHX""",1
23758,854992874148179968,"""RT @Far_Right_Watch: The illegal #Tories Call Centre that broke almost every Electoral Commission Law going : A #Channel4 Special.… """,1
4897,20974816,"""RT @DerbyChrisW: Just heard @BBCRadio4 news claim that Jeremy Corbyn was greeted with some boos and cheers at Glastonbury  https://t.co/rTA…""",1
14486,3675177617,"""RT @AaronBastani: Heres reality of UK setup: Lords can send back every single piece of legislation Tory govt passes. Google Salisbury con…""",1
21441,780840449963532288,"""KevinSharpe59: RT NtNigel: Resign &amp; #StopBrexit https://t.co/PqBllwQv3q""",1
25296,875728890723016704,"""@Ovniskip What are your views on #GE2017? Please answer our survey https://t.co/lDosEA8DoD""",1
14548,3675177617,"""RT @Brexit_Newz: Inside the dinner party from hell: What really went on when Theresa May faced up to her EU foes https://t.co/0XDsE8ZglJ""",1
13533,337291312,"""RT @JamesGarry7: Tory Britain - Just shut up and do what you are told by your betters https://t.co/IZ2fvXqFRN""",1
11497,3092624571,"""RT @AJohnColes: Tory Austerity= £6M MPs H/C Bar/Food bills, £250K Portraits, Remortgaging MP homes, 11% Pay-rise, To war we go...........""",1
21246,768759099387416576,"""RT @LornaChows: UK: 90,000 children were homeless in 2015.  120,000 children were homeless by Christmas 2016. People wonder why I hate Tori…""",1
16906,531484910,"""Business as usual for the tory monsters.Nothing means anything to them.Nothing human anyway. https://t.co/N5jVhddB0B""",1
20071,743903491937210368,"""RT @GlouthGraham: Like the Union Jack and St Georges cross, the word patriot has been hijacked by the alt right. Now tories are us… """,1
11699,310535567,"""RT @jurygroup: Can @theresa_may lead the party and take on #brexit negotiations? #hungparliament #GE2017\xa0\xa0 #election @theresa_may #Conserva…""",1
1435,1337830795,"""RT @D_Raval: People tell me the Labour Party actually has a Deputy Leader. Im not sure, didnt hear a peep from them during the… """,1
501,112184737,"""RT @samuelpjordan: Theresa May being chased through fields of wheat by Jeremy Corbyn on a fox. \U0001f98a✊️ https://t.co/3V49PmmHRL""",1
7761,2527814234,"""RT @Robert___Harris: May resigns, Boris PM\nBoris sex scandal, Davis PM\nUK leaves EU, no deal\nTories lose election\nCorbyn = 5th UK PM in 3 y…""",1
17257,552247360,"""RT @EL4JC: None of our freedoms were handed down to us by those in power  The best of Jeremy Corbyns #Glastonbury set, part… """,1
25277,875728890723016704,"""@gracey_knoll Would you mind answering a short survey about #GE2017? https://t.co/pzg5yURGDT""",1
15058,414989540,"""RT @katieglassST: I can hear a whole dance floor  chanting Oh Jeremy Corbyn from my tent #Glastonbury""",1
6657,241502713,"""RT @wendyj08: Indeed. Weve need called called rabble, trots n dogs, but I supported him from the day he came to Liverpool in his… """,1
2472,1463611489,"""RT @LondonEconomic: Jeremy Corbyn set for rapturous reception at Glastonbury as chant goes viral https://t.co/93N7Fu7gMe #ohJeremyCorbyn""",1
12680,3255604679,"""RT @RedLeftAndy: Sir Edward Leigh\n\nTory MP since 1983. 34 Years.\n\n3000+ LESS Hansard contributions than Corbyn.\n\nGlass houses Malco… """,1
4507,20004497,"""RT @SamanthaPippin7: Because he can.........Oh Jeremy Corbyn our next PM.... https://t.co/rxk0jGOvL2""",1
15560,452445727,"""RT @jacquep: @theresa_may Me: how can I trust anything from Migrants Vans Theresa May? \nHim: what migrants vans?""",1
25223,875728890723016704,"""@brownhornet4 You tweeted about #GE2017. Tell us more by doing our survey https://t.co/a2GvxvsrGT""",1
15398,430113980,"""RT @jeremycorbyn: We’ve had a surge of new members since polling day as support for our policies to transform Britain grows. Join us… """,1
25341,876072658298961920,"""@mattkayoka Dear tweeter on #GE2017. Please complete our survey at https://t.co/u1d4p6eJBx""",1
25121,874546010311229441,"""RT @DaiLlDavies: Whoever we supported in the leadership election it is hugely encouraging to see 140k young people cheering a Labour leader…""",1
16359,4862582645,"""@musselle_nick She is only useful if attacking Tories.""",1
3479,16984207,"""RT @TACJ: Brexit remains an obviously stupid waste of time. But we cant repair it or ameliorate its effects if Tories are in charge.""",1
1464,134125081,"""RT @BriefcaseMike: With chants of 🎶Oh, Jeremy Corbyn 🎶breaking out all over #Glastonbury BBC sound engineers will have to be quick on the m…""",1
14918,396011927,"""RT @AlexFinnis: Impressive that Jeremy Corbyn, at 68, is still able to juggle two jobs as both the Prime Minister and the worlds biggest r…""",1
8728,270604950,"""RT @paullewismoney: Whatever you think of Corbyn no other politician in my lifetime could command such a crowd or receive such a recept… """,1
3988,1851425833,"""#toryburch #auction NWT TORY BURCH OATMEAL MELANGE CABLE KNIT TRAPPER GENUINE SHEARLING HAT $175 https://t.co/mxBS6TlIUF""",1
10374,2855638887,"""RT @LTHlondon: Free stuff hell never be able to deliver #Glastonbury2017 #Glastonbury https://t.co/NJFbMBq61w""",1
3124,156680202,"""RT @M_Star_Online: The general election destroyed the myth that Corbyn was unelectable, says @alexnunns in tomorrows Star #Corbyn… """,1
11571,3102812506,"""RT @Rachael_Swindon: #Glastonbury sounds likes they want Jeremy Corbyn.""",1
2814,1502204768,"""RT @eFlat_Horn: Jeremy Corbyn does #Glastonbury, whilst Theresa May does Butlins Minehead to 30 carefully selected Tories""",1
9786,2805063563,"""RT @elenistefanou: Just wintessed a silent disco crowd chant Oh Jeremy Corbyn to Seven Nation Army and it was a beautiful thing.… """,1
602,115182311,"""#Corbyn launched his first #Labour leadership campaign pledging free university tuition. It is his personal pledge.… https://t.co/OHjvmgKN27""",1
22937,842336490671747072,"""RT @DiligentTruth: Do you see Jeremy Corbyn as our next Prime Minister ?""",1
4222,1964735263,"""RT @PoliticsPollsGE: This poll was requested \n\nDo you believe labour should support the lib dem queens speech amendment relating to single…""",1
7108,2461068743,"""@goodonlineman STAND UP AND BE HEARD! #ToriesOut #DayOfRage #Justice4Grenfell \nANTI #TORY #DEMONSTRATION 1 #JULY… https://t.co/VloWJybSfo""",1
4502,20004497,"""RT @AngelaRayner: Thanks to you all for inviting me to speak l really enjoyed it https://t.co/UKlYmuhLpV""",1
17327,55602088,"""RT @EL4JC: None of our freedoms were handed down to us by those in power  The best of Jeremy Corbyns #Glastonbury set, part… """,1
7226,248777189,"""RT @CockertonMark: Im simply flabbergasted at a Minister so openly trying to influence media coverage. How weak this Government is. https:…""",1
10522,2919011364,"""RT @HackneyAbbott: The #QueensSpeech showed only @jeremycorbyns Labour has a programme for a better Britain.\nHit RT if youre with us↓\nhtt…""",1
23969,858261808787927040,"""RT @esme_hornbeam: Frightening thing about her plea for more patriotic press is most of MSM &amp; often BBC r very pro Tory &amp; anti Corbyn… """,1
8384,265198970,"""RT @AndyHearn09: Actually I think broadcasters have a patriotic duty to help us remove the Tories, that would be TRUE patriotism, but what…""",1
15588,452445727,"""RT @Hossylass: My Romanian mate wont come over now - not a fruit picker, but a pediatric oncologist and GP, fluent in 4 languages. https://…""",1
6513,2392144432,"""RT @strandpublishuk: Jeremy Corbyn at Glastonbury 2017: What time is he on, how to watch live https://t.co/Gh8nKYkbBS""",1
20816,757497355721699328,"""RT @PeoplesMomentum: Labour party events are looking a little more fun nowadays https://t.co/l3nA3cwWlN""",1
24039,858261808787927040,"""RT @anniecxxx: Jeremy Corbyns Full Speech to Glastonbury 2017.  This is fabulous I love this man @jeremycorbyn  #Glastonbury2017  https://…""",1
416,112184737,"""RT @andysearson: Watch out for @DerbyChrisW hes the real deal re working class Labour MPs. A man of the people. https://t.co/kof23VkZT3""",1
11082,3018214791,"""RT @AngelaRayner: Now on way to our Ashton-under-Lyne constituency Labour Party meeting with our members Cllrs&amp;constituency officers, prou…""",1
15578,452445727,"""RT @tedtully: Shes not welcome here. The Tories wanted to put Liverpool into a managed decline, maybe you should have asked he… """,1
23691,854293892547710976,"""#GE2017 Idaho teenager becomes millionaire by investing $1,000 gift in Bitcoin - and wins bet with his parents https://t.co/woXEnK4QUl""",1
18148,66649874,"""Only Mrs May now supports 30,000 fewer armed forces than when the Tories came into government. Maybe just a touch o… https://t.co/YM1wwEDDDq""",1
1703,138597964,"""RT @IanTheMckenna: @OwenJones84 Jeremy Corbyn arrives at Glastonbury to chants of Ohhhhh Jeremy Corbyn! https://t.co/n0Ik3EHdOx""",1
5902,22520029,"""RT @Limitless_Josh: Stormzy joins in the Ohhhhh Jeremy Corbyn chant https://t.co/rvWW0D7UCS""",1
4892,20974816,"""RT @AaronBastani: Quite remarkable how those like McNicol make no apologies for this. A party for the many...controlled by one man https://…""",1
22586,835790976392257536,"""RT @TelegraphNews: Revealed: DUP demands £2bn for NHS and infrastructure as Theresa May allies admit deal at risk\xa0… """,1
16516,492119697,""".@jeremycorbyn @paulmasonnews @johnmcdonnellMP as long as Tories were hard Brexit, they could force it through. Tories have turned.""",1
5456,21352313,"""RT @EL4JC: It just gets bigger.... Oh, Jeremy Corbyn!! @Stormzy1 conducts the crowd at #Glastonbury https://t.co/6JVo5XQKxP""",1
19816,739118222,"""RT @DrBrianMay: Wow. Havent seen the like of that before. It seems Britain is waking up. Thank God. Bri https://t.co/65x54LPEr2""",1
18923,723251650174017536,"""RT @barneytabasco: The Tories have been saved by the Scottish. Whoever thought that would ever be said?! #GE2017""",1
9848,28191537,"""RT @EL4JC: Ye are many - they are few. Jeremy Corbyn rocks #Glastonbury... Part 3. https://t.co/P6fuNywBSB""",1
23367,850347649198948353,"""Says.........wait for it..........The Scum Gutter Rag..........#DontBuyTheSun Dont even wipe your Arse on it....... https://t.co/xiELkfqfAc""",1
15340,4264297743,"""RT @eyejosh: @ahddrv @janehparkinson But if tenants die in fires caused thereby,  those landlords will then be pursued for mansl… """,1
1945,141762817,"""RT @Isobel_waby: every one of those self serving landlord tories should be sacked .... #JusticeforGrenfell https://t.co/w5g3EiS8Sy""",1
3474,16984207,"""RT @randomvariable: Rather than using terms like neoliberalism, a Progressive Labour should be able to explain its vision for Britain in 14…""",1
5430,21352313,"""RT @gaurangmorjaria: Chants of O Jeremy Corbyn &amp; echoes of bring down the govt, they dont speak for us, May shut the door on the… """,1
18929,723251650174017536,"""RT @RooNelson1: @llyxllesplix @jeremycorbyn 2nd GE2017 ??  😊 https://t.co/8YZX7E5hRB""",1
17458,576177906,"""RT @chunkymark: Oh Jeremy Corbyn Seven Nation Army Radiohead at Glastonbury inspiring a Nation never witnessed before https://t.co/8lwQaL…""",1
24406,870705205267922946,"""@pauliowrightio @Doogsta @jestejedno So everyone...oh, apart from white rich Tories!""",1
24584,870721401279442948,"""RT @SocialistChris: Everything wrong with @Conservatives in one tweet. Then again, if youre a multi-millionaire, £70k mustnt seem much ht…""",1
1538,1341723156,"""@Rachael_Swindon I think hes some sort of parody. I think hes doing a great job of highlighting sick tory thinking, for all to see. 😂""",1
9679,279176310,"""RT @BriefcaseMike: With chants of 🎶Oh, Jeremy Corbyn 🎶breaking out all over #Glastonbury BBC sound engineers will have to be quick on the m…""",1
9918,2830150038,"""RT @EL4JC: Labour is now a left wing party, do you want to be part of it, or not? Gasps in the room as @paulmasonnews drops… """,1
6138,229670513,"""RT @gordonkeenan5bb: @GayLabourLefty @LondonEconomic @Kevin_Maguire as Tories already manipulating words as #sajidsavid refuses to guara… """,1
6732,243280033,"""RT @KarlTurnerMP: Unpatriotic or merely questioning Cabinet Minister on #Tory chaos on #Brexit? https://t.co/dLYdboi8gi""",1
18587,711687657370329089,"""RT @Far_Right_Watch: Yes, Piers, but Jeremy is communicating with the 99%, not your 1% in flowery hats. https://t.co/ufPfrRHdxj""",1
366,112184737,"""RT @CllrFitzpatrick: The wonderful @mrmarksteel hitting the nail firmly on the head once again. https://t.co/BZVu7MDfYa""",1
23708,854992874148179968,"""RT @JeremyCorbyn4PM: A few people have noted the time Jeremy Corbyn appears at Glastonbury today.... #JC4PM #OhJeremyCorbyn #Glastonbury2017""",1
7993,2556597078,"""You need to find another hate mag to get your half facts from https://t.co/eRObDyMaR5""",1
21232,768759099387416576,"""RT @TracyWheelie: Yes! Join the Labour Party,                         Together we are powerful, for                  We are the many,… """,1
302,1108577893,"""RT @torysmasher: Radiohead headline Glastonbury 2017, review: Fans patience is rewarded with a historic set \n\nhttps://t.co/kUEmj1n7Ui""",1
5225,21195986,"""RT @ProgressOnline: . @nita_clarke you can tell something is happening in this country when crowds are cheering Jeremy Corbyn at Glastonbu…""",1
13785,34120418,"""RT @BriefcaseMike: With chants of 🎶Oh, Jeremy Corbyn 🎶breaking out all over #Glastonbury BBC sound engineers will have to be quick on the m…""",1
13271,332410091,"""RT @ThatTimWalker: If we have a prime minister representing us that we do not respect how can she be respected on the world stage? https://…""",1
15644,452499312,"""RT @SeemaChandwani: Welcome to our world - weve been here for 2 yrs. The media tried to create a world to pretend this wasnt happenin… """,1
13339,3346326105,"""RT @AngelaRayner: Tory ministers in abrupt U-turn over fire safety in schools. We raised this last August....\nhttps://t.co/T7FXB7aoOw""",1
90,101056236,"""RT @alantravis40: Jeremy Corbyn at Glastonbury espousing collectivism, anti-racism, environmentalism, and opportunity for all. https://t.co…""",1
4616,20004497,"""RT @LovelyLovell7: When will the tories stop doing uturns to copy what labour say and instead step aside and let labour get on with it… """,1
7075,2457769929,"""RT @reggaecrisp1: Hes a Tory, they lie. https://t.co/NfGd0iyfjQ""",1
4888,20974816,"""RT @Rachael_Swindon: Hi @BBC Will you be showing Jeremy Corbyn speaking at #Glastonbury today or is a repeat of Pebble Mill be deemed more…""",1
1710,138597964,"""RT @jeremycorbyn: Tell your friends, tell your family. Join @UKLabour and let’s get the government we need, #ForTheMany not the few… """,1
22178,82087205,"""RT @IanTheMckenna: @OwenJones84 Jeremy Corbyn arrives at Glastonbury to chants of Ohhhhh Jeremy Corbyn! https://t.co/n0Ik3EHdOx""",1
20579,749710462661562368,"""RT @IndyMusic: Our reporter on the ground says Jeremy Corbyn has the biggest crowd so far at Glastonbury""",1
6843,2449120862,"""RT @gaurangmorjaria: Jeremy Corbyns brilliant speech at Glastonbury! Build Bridges Not Walls  .@TazminaKhanum Live at #Glastonbury https…""",1
11023,30009703,"""RT @DaveL1953: Theresa Me Me Me Me Me https://t.co/djQs5p96Yl""",1
20419,747894662241849345,"""RT @hrtbps: Theresa May makes surprise appearance at Toryfest in response to Corbyns Glastonbury appearance. https://t.co/KRTsJtJfJq""",1
6329,2370724255,"""Jeremy Corbyn Glastonbury is this a Prime Minister in waiting Speech https://t.co/M4TmVZdiB1 via @YouTube""",1
25625,876348129838338048,"""RT @foxylabour3: Corbyn could DITCH Hard Brexit: Expert warns Labour are preparing shock EU U-turn - Express https://t.co/XtUmDxZ94S""",1
11294,303122570,"""RT @PeterStefanovi2: Theresa May needs to step aside and let Labour form a government that the country actually wants https://t.co/0BrH2kCf…""",1
23292,848583736727920645,"""RT @SocialistVoice: Jeremy Corbyn destroyed Donald Trump in front of tens of thousands at Glastonbury https://t.co/SmGpLXPXSY""",1
26437,9570042,"""RT @HRHTudor1976: Ohh Jeremy Corbyn #pyramidstage #glastonbury17 https://t.co/dg01LxU1Kb""",1
22625,835790976392257536,"""RT @Telegraph: EU leaders warn Theresa Mays migrant rights plan is not enough #premium https://t.co/KglmHP6Vgw""",1
10763,294075128,"""RT @farahmoghal_: Tories can only dream of having the same appeal as JC. They know if they appeared at #glastonburyfestival2017 they… """,1
19227,726099958013792257,"""RT @thepileus: Jeremy Corbyn is becoming a cult icon in the UK but dont forget that he was the apprentice of a man who always sto… """,1
13817,3422058208,"""RT @vivahate72: Funnily enough the BBC didnt show you this angle of Jeremy Corbyn speaking to the huge crowd at #glastonbury. https://t.co…""",1
26222,89780120,"""Labour meeting 26/6, please support the NHS Reinstatement Bill as a Priority Private Members Bill.  https://t.co/vZX1L8BCsk @BuryNorthLabour""",1
3198,1581630032,"""RT @DancingTheMind: Veterans for .@jeremycorbyn \n\nWe just created breeding grounds for more extreme forms of (terrorism)… """,1
313,1108577893,"""RT @dr_shibley: Some say Theresa May is a wounded antelope. I say shes simply another shit Tory PM.""",1
4796,20624058,"""RT @eyejosh: @catherinemep @Bournemouth4EU Actually, 4.9 million voting-age British citizens were deliberately disenfranchised b… """,1
26261,89780120,"""Labour meeting on 26/6, please support the NHS Reinstatement Bill as a Priority Private Members Bill.  https://t.co/vZX1L8BCsk @StephenTwigg""",1
5457,21352313,"""RT @ThatTimWalker: Interesting Im not seeing this on the TV news bulletins: presumably not patriotic news? https://t.co/c3djP2sAzQ""",1
21592,78586449,"""RT @turbograndad65: Apparently the BBC, will not be showing Jeremy Corbyns speech at Glastonbury, today, Yet more censorship in our fr… """,1
12887,3263253388,"""RT @inabster: .@YouTube @Google @UKLabourIN @ZacGoldsmith @guardian UK Westminster #pedogate cover-up not just by Tories, Labour… """,1
9995,2840378924,"""Fawning Glastonbury crowds give Jeremy Corbyn a heros welcome ahead of big stage speech. https://t.co/bMALTVSLYp""",1
282,1048300700,"""RT @M44Tweet: Theresa May is with our Armed Forces today. Jeremy Corbyn is promising his student votebase free stuff in a field littered wi…""",1
2261,144659042,"""RT @ParliamentHome: Labour Party membership soars by 35,000 since general election""",1
24360,870564538009169922,"""RT @MirrorPolitics: Theresa May booed and heckled with shouts of shame on you during Armed Forces Day parade in Liverpool… """,1
24813,874546010311229441,"""RT @mossiewee: Tories never take responsibility for any failures. They are a bunch of back🗡️ https://t.co/PSJX0xpkRn""",1
13010,328484372,"""RT @9casey99: If you ever needed justification why Corbyn should NEVER BE PM, its his choosing Glasto over our Armed Forces. https://t.co/…""",1
14429,363919311,"""RT @thisisamy_: Maybe Tories should pipe down about Corbyn on #ArmedForcesDay when their austerity leaves veterans living on the streets""",1
25365,876072658298961920,"""@jasomnambulism Dear tweeter on #GE2017. Please complete our survey at https://t.co/lIpGbUvnb0""",1
22728,835886929786847232,"""RT @alexnunns: 2 years ago it was literally unimaginable that Glastonbury would spontaneously chant Oh Jeremy Corbyn. What times. https:/…""",1
23923,858261808787927040,"""RT @thepileus: Jeremy Corbyn is becoming a cult icon in the UK but dont forget that he was the apprentice of a man who always sto… """,1
19230,726099958013792257,"""RT @daverussell: Desperately hungry man cries at food bank after eating only proper meal in weeks - Mirror https://t.co/il7blW9BzZ via @nuz…""",1
17719,598190764,"""RT @MomentumCV: The Magic Money Tree is Hidden in the Tax Haven Forest. But You Already Knew That. Tory Shills. #weekinwestminster… """,1
5000,209988094,"""RT @Empcs: My sons say #OhJeremyCorbyn is being sung at end of nights out, in clubs &amp; on streets of Lancashire.\nHope is a wond… """,1
11351,303414800,"""RT @NameChangeGirl: Love you Liverpool! Theresa May booed &amp; heckled with shouts of shame on you at Armed Forces Day in Liverpool https:…""",1
7384,2491232172,"""RT @OwenJones84: The myth Corbynism represents middle-class young hipsters needs binning. Young working-class support Labour the most https…""",1
4488,20004497,"""RT @imajsaclaimant: C4news investigation shows illegal activity by Tories during election: https://t.co/eNJHNWJ34r via @YouTube""",1
5925,22520029,"""RT @Independent: Jeremy Corbyn just gave a rousing speech at Glastonbury https://t.co/J4udUfz8sc""",1
3573,174748955,"""RT @thepileus: If u heard the speech by Jeremy Corbyn at Glastonbury heres the full write up of the moving poem he quoted at the… """,1
13894,345408839,"""RT @Rachael_Swindon: This is what Tory @cllrken thinks of the victims of Grenfell. For some reason, Ken has locked his Twitter account. htt…""",1
21973,798516085796536321,"""RT @Herbiv4: On the 29th of this month my @UKLabour membership expires. Because Labour supports #Brexit I can no longer support… """,1
22571,835790976392257536,"""RT @theipaper: Harriet Harman: Corbyn is man of the moment- but next Labour leader must be a woman https://t.co/JAwcIWX3vI https://t.co/V…""",1
12111,3222584008,"""RT @gaurangmorjaria: Tories have started selling off the NHS ... will NHS survive? #EnoughIsEnough #NaylorReview #NHS https://t.co/ohQJaTAV…""",1
23012,843803527,"""RT @chunkymark: Join the Labour Party become a member have a voice in politics all of our futures depend on it, change the course o… """,1
3749,178895671,"""RT @Mr_Marauder: @MissEllieMae Hundreds of thousands of TROTS have invaded the Labour Party!\n\nOr, Labour have a viable and attractiv… """,1
11833,3124440627,"""RT @AngelaRayner: Tory ministers in abrupt U-turn over fire safety in schools. We raised this last August....\nhttps://t.co/T7FXB7aoOw""",1
20574,749710462661562368,"""RT @jeremyforlab: This is *actually* funny https://t.co/T7hkQfS0sF""",1
5983,22616717,"""Retweeted Jeremy Corbyn (@jeremycorbyn):\n\nToday’s High Court decision against the Conservatives benefit cap... https://t.co/KkEqAau3Jq""",1
6928,244991106,"""RT @alexnunns: 2 years ago it was literally unimaginable that Glastonbury would spontaneously chant Oh Jeremy Corbyn. What times. https:/…""",1
706,115182311,"""RT @Jodatu: On their way to catch the train to London Victoria from Whitstable Station ...\n\nAfter all, #Corbyn had pledged to c… """,1
20085,743903491937210368,"""RT @Retweetthat17: @EL4JC @paulmasonnews I voted for #TonyBlair in 1997 onwards but it is only now I realise that #blairites were &amp; ar… """,1
9342,2780615188,"""RT @top1210dj: Tories are wanting to take back control of Scotland because they realise that working for the people like @theSNP d… """,1
