14agree-disagree,DotcountREL,CommacountREL,ExclcountREL,WordcountREL,UppercasecountREL,LowercasecountREL,SpecialcharREL,NumbercountREL,CharcountREL,UniquewordsREL,ApicescountREL,QuotescountREL,OpenparREL,CloseparREL,OperatorcountREL,HashtagcountREL,DottycountREL,LinkcountREL,14agree-disagreeREL
-1,0.551606798,0.835306832,0,1.123484209,0,1.049121374,0.536523385,0,1,1.123484209,2.582972131,0,0,0,0,0,0,,9.677552222
0,1.0186932,0,0,1.383214429,0,1.003972236,1.981675084,0,1,1.383214429,3.18011085,0,0,0,0,0,0,,0
,0.595839419,0,0,1.132669929,0,1.071435448,0.331169421,0,1,1.132669929,0,0,0,0,0,0,0,,
1,1.973718076,0.99627742,0,0.893325985,0,1.023787477,0.731332471,0,1,0.893325985,0,0,0,0,0,0,0,,-23.08499436
,0.571574465,1.298316275,0,1.112413173,0,1.052509117,0.476524325,0,1,1.112413173,0,0,0,0,0,0,0,,
0,1.088947904,0,0,0.591443411,0,0.997898598,1.210481332,0,1,0.591443411,3.399428839,0,13.90714504,12.92661777,0,0,0,,0
-1,0.7518926,0,0,1.05497545,0,1.066039024,0.313428202,0,1,1.05497545,0,0,0,0,0,0,0,,13.19142535
1,9.824729976,0,0,1.143457261,0,0.82509687,3.510395863,0,1,1.143457261,4.38148606,0,0,0,0,0,12.2651288,,-49.24798798
,0,0,0,1.071991183,0,1.001036644,1.462664943,0,1,1.071991183,0,0,0,0,0,0,0,,
0,0.7518926,0,0,1.22513278,0,1.001036644,1.044760673,0,1,1.22513278,2.347224675,0,9.602552525,8.925521795,0,0,0,,0
-1,5.155834973,0,0,1.400151749,0,0.936034265,2.149221957,0,1,1.400151749,0,0,0,0,0,0,11.26389379,,45.22774406
,0.717715664,1.086848094,0,1.234414089,0,1.05481134,0.797817241,0,1,1.234414089,0,0,0,0,0,0,0,,
-1,0,0,0,1.633510373,0,0.858031409,2.507425616,0,1,1.633510373,14.08334805,0,0,0,0,0,0,,158.2971042
0,4.678442846,0,0,0.423502689,0,0.930256275,2.600293232,0,1,0.423502689,0,0,0,0,23.27012783,0,0,,0
,5.093466002,1.542623101,0,0.922142953,0,0.96874514,1.698578643,0,1,0.922142953,0,0,0,0,0,0,8.90210961,,
,4.406440355,2.224247263,0,1.063681173,0,0.914266026,1.632742262,0,1,1.063681173,0,0,0,0,0,0,12.8355999,,
1,1.043950057,0,0,1.086756901,0,1.010813862,0.870346082,3.102976698,1,1.086756901,1.629478287,0,0,0,2.596253932,0,0,,-18.31536743
,5.429957421,0.432772092,0,0.853712435,1.364807418,0.919092468,2.620883789,0,1,0.853712435,1.78431559,0,7.299677938,6.785012043,1.421478397,0,9.989697662,,
-1,1.986131397,0.601525989,15.06675798,1.04277549,0,0.947808281,1.987016526,0,1,1.04277549,0,0,5.073046617,4.715370005,0,0,3.471262867,,13.9381098
0,0.804572974,0,0,1.165306763,0,1.057261632,0.447184186,0,1,1.165306763,0,0,0,0,0,0,0,,0
-1,6.056340396,0,5.469439539,1.018146877,1.377271412,0.852688748,2.644818801,0,1,1.018146877,2.700916064,0,11.0495125,10.27046344,0,0,15.12139167,,30.35834875
-1,3.383516701,3.415808296,0,1.123038382,0,0.955534979,1.880569212,0,1,1.123038382,3.520837012,0,0,0,0,0,9.855907069,,39.57427605
-1,0.554026126,0,0,1.003032685,0,1.044143485,0.461894192,0,1,1.003032685,1.729533971,0,0,0,2.755673033,0,0,,19.43999525
,0,0,19.01281364,1.089006916,0,0.832030458,3.343234155,0,1,1.089006916,0,0,0,0,0,0,0,,
1,0,0,0,0.902729417,0,1.005826293,0.923788385,0,1,0.902729417,5.188601913,0,0,0,0,0,0,,-58.31998576
1,2.18867747,0.473478378,0,1.188742697,1.493180393,0.946074236,1.390255787,2.47828502,1,1.188742697,0,6.490221077,0,0,0,0,2.732330673,,-10.97108643
-1,2.577917487,0,0,1.166793124,2.051853329,0.90260447,1.253712808,0,1,1.166793124,2.011906864,0,0,0,0,0,5.631946896,,22.61387203
,0,0.797021936,0,0.905236999,0,1.037437977,0.438799483,0,1,0.905236999,0,0,0,0,2.617889381,0,0,,
,2.937626903,2.224247263,0,1.263121393,0,0.977756722,2.040927827,0,1,1.263121393,0,0,9.37923735,8.717951521,0,0,6.417799952,,
1,19.73718076,0,0,0.357330394,0,0.341262492,10.96998707,0,1,0.357330394,0,0,0,187.4359577,0,0,34.49567474,,-138.5099662
,1.684239425,1.275235097,0,1.334033472,0.670272087,0.946434645,1.638184736,1.668711913,1,1.334033472,0,8.740164384,0,0,2.094311505,0,3.679538639,,
-1,0,0,0,1.19664132,0,1.01585114,0.816371131,0,1,1.19664132,0,0,0,0,0,0,0,,51.53859207
,0,1.649010902,0,1.57718243,1.733462295,1.035555149,0.605240666,0,1,1.57718243,0,0,0,0,0,0,0,,
-1,0.947384676,0,0,1.143457261,0.502704066,1.026517577,0.789839069,0,1,1.143457261,1.971668727,0,4.033072061,0,4.712200886,0,2.759653979,,11.08079729
1,1.609145947,0,2.5431152,0.983227581,0.640387345,1.022483289,0.782572326,0,1,0.983227581,0,0,5.137671415,4.775438413,0,0,3.515482776,,-14.11566534
1,0.6791288,2.056830802,0,1.045095346,3.243252036,0.974616322,0.754923841,0,1,1.045095346,0,0,0,0,0,0,0,,-23.8296716
-1,0.756394951,2.290841492,0,1.02705742,0.602040797,0.987413391,1.26122007,1.498843036,1,1.02705742,2.361279912,0,0,0,1.881118118,3.44815063,0,,13.27041592
,0,0,0,1.270508068,0,0.9707022,1.560175939,0,1,1.270508068,8.762972119,0,0,0,0,0,0,,
,4.621388665,0,0,1.533906082,0,0.958864369,1.712388226,0,1,1.533906082,4.808948114,0,0,0,0,0,13.46172673,,
,4.766715352,1.203051978,0,0.970859939,0.632332158,0.940940105,1.987016526,0,1,0.970859939,2.480086449,0,5.073046617,4.715370005,0,0,13.88505147,,
1,0.568999806,0,0,0.824113342,0,1.062525382,0.31625188,0,1,0.824113342,0,0,0,0,0,0,0,,-19.96540053
,0,0,0,0.84398036,0.957531553,1.055638643,0.334323415,0,1,0.84398036,0,0,0,0,2.991873579,0,0,,
-1,0.90227112,1.366323318,5.703844091,1.061781743,0,0.982835978,0.752227685,0,1,1.061781743,0,0,0,0,0,0,0,,31.65942084
,0,1.242112108,0,1.039506601,1.305724846,0.950216602,2.05153005,0,1,1.039506601,0,11.35086284,0,0,4.079827607,0,0,,
0,0,2.988832259,0,1.071991183,0,0.955534979,1.645498061,0,1,1.071991183,6.161464771,0,0,0,0,0,0,,0
,4.986235138,2.516911376,0,1.203639223,0,0.948350505,1.84757677,0,1,1.203639223,0,0,0,0,0,0,14.52449463,,
-1,4.621388665,2.332747129,0,1.394460075,0,0.958864369,2.140485282,0,1,1.394460075,0,0,0,0,0,0,13.46172673,,54.05266973
1,0,0,49.90863579,0.714660788,0,0.819029982,2.193997414,0,1,0.714660788,0,0,0,0,0,0,0,,-277.0199324
,0,2.224247263,0,1.329601467,0,1.01585114,0.408185565,0,1,1.329601467,0,0,0,0,0,0,0,,
-1,2.070786178,0,0,1.030986055,0,0.966723913,1.150949463,0,1,1.030986055,6.464487629,0,0,0,0,0,0,,36.33048293
,0,0,0,1.339988978,0,1.040850602,0.274249677,0,1,1.339988978,3.080732386,0,0,0,0,0,0,,
-1,1.026975259,1.555164753,0,1.208532065,0,1.038769733,0.570796075,0,1,1.208532065,0,0,0,0,0,0,0,,18.01755658
1,0.519826983,2.099152423,0,0.925431803,1.792908876,1.003658139,0.794534043,0.515034541,1,0.925431803,0.270462102,0,0,0,1.29278488,0,0,,-3.039999258
,3.920212454,1.099340601,0,1.025168579,1.617898142,0.921330278,2.057818264,0,1,1.025168579,0.453257179,8.036932766,0,0,0,0,7.612838563,,
-1,1.064477164,1.074636318,0,0.96358758,1.129672057,1.012284247,0.690246377,0,1,0.96358758,2.21535812,0,0,0,0,0,0,,12.45033404
-1,0.801509878,0.485495595,0,1.1028268,1.531078372,0.981172973,0.801867075,0.635296414,1,1.1028268,0.500423535,2.218315833,4.094489402,3.805806248,0,0,1.400839583,,5.6247702
,0.328953013,0.99627742,0,1.161323781,1.047300137,1.023787477,0.457082795,0,1,1.161323781,0,0,0,0,0,0,0,,
-1,1.093661964,1.242112108,0,1.188007544,2.176208076,0.983308723,0.835808539,0,1,1.188007544,0.853536245,0,0,0,1.359942536,0,2.389310805,,9.593763892
-1,0.820246473,1.242112108,0,1.262258016,0,1.006945951,0.797817241,0,1,1.262258016,0,0,5.237755923,4.868466434,0,0,0,,14.39064584
-1,2.870862655,0,0,1.386008802,0,1.025855735,1.329695402,0,1,1.386008802,0,0,0,0,0,0,8.362587816,,33.57817362
0,2.383357676,0,0,1.078733265,0,0.885994697,2.649355368,0,1,1.078733265,0,0,0,0,11.85459342,0,0,,0
,1.297787228,0.655086523,0,1.253103848,1.377271412,0.994803539,0.961752291,0,1,1.253103848,0,0,0,0,0,0,0,,
-1,0.517696544,0,3.272697429,1.12471206,0.824105025,1.029381944,0.575474732,0,1,1.12471206,1.616121907,0,0,0,0,0,0,,18.16524147
1,7.894872303,3.985109679,0,0.952881051,0,0.910033313,2.925329885,0,1,0.952881051,0,0,0,0,0,0,22.99711649,,-92.33997746
-1,11.14570207,0,0,1.008932878,0,0.835089393,5.162346857,0,1,1.008932878,11.59805133,0,0,0,0,0,32.4665174,,130.3623211
0,1.913908437,0,0,1.212757701,0,0.794210891,0.531878161,18.96263538,1,1.212757701,0,0,0,0,0,0,0,,0
,0,0,0,1.270508068,0,0.9707022,0.975109962,0,1,1.270508068,0,0,0,0,0,0,0,,
,0,0,0,1.089006916,0,0.936034265,1.671617077,0,1,1.089006916,0,0,38.4102101,0,0,0,0,,
1,0,2.898261585,12.09906322,0.866255501,0,0.992763614,1.063756322,0,1,0.866255501,0,0,0,0,0,0,0,,-67.15634724
1,0,3.985109679,16.63621193,1.191101314,0,0.955534979,1.462664943,0,1,1.191101314,0,0,0,0,0,0,0,,-92.33997746
0,0.7301616,0,4.615827588,1.057532727,0.581160769,0.94685547,1.420391389,3.617150101,1,1.057532727,1.139692906,7.578177211,4.662511053,4.333779369,0,0,0,,0
-1,1.733020749,0.291593391,0,1.010983554,0,1.022122782,0.642145585,1.90782612,1,1.010983554,0,0,0,0,0,0,1.682715841,,6.756583716
-1,0.709651443,0,0,1.092065924,0,1.079769863,0.197213251,0,1,1.092065924,0,0,0,0,0,0,0,,24.90066808
1,1.175050761,4.448494525,0,1.063681173,0.467631689,0.965058583,1.959290714,1.164217614,1,1.063681173,0,0,0,0,0,0,0,,-10.30771841
0,0,0,18.2672131,1.158404415,1.314258995,0.977839717,0.917750552,1.635992072,1,1.158404415,1.28867237,0,0,0,0,0,0,,0
,1.578974461,0,9.981727159,1.107724222,0,0.976010728,1.53579819,0,1,1.107724222,0,0,0,0,0,0,3.449567474,,
0,0,0,0,1.905762102,0,1.051594051,0.650073308,0,1,1.905762102,0,0,0,0,0,0,0,,0
1,0.464404253,0.703254649,0,1.177088357,0,1.059921153,0.387176014,0,1,1.177088357,0,0,0,0,0,0,0,,-16.29529014
0,0,1.152320871,9.62094184,1.136568965,9.690680782,0.881526245,0.845878521,0,1,1.136568965,2.37550449,0,0,0,0,0,0,,0
0,0,0,46.97283369,1.008932878,23.65666191,0.578138811,2.064938743,0,1,1.008932878,0,0,0,0,0,0,0,,0
0,2.551877916,0.966087195,0,0.981756235,0,1.036886441,1.241049042,0,1,0.981756235,0,0,0,0,0,0,5.575058544,,0
-1,1.334344615,0.673539664,0,1.08708965,1.41606779,0.915160261,1.359660369,7.050895408,1,1.08708965,0,0,0,0,2.212300886,4.055219403,0,,15.60675675
0,1.706999417,0,0,1.197539699,1.358659637,0.966602951,0.830161184,1.691262074,1,1.197539699,1.332208599,0,0,0,0,0,0,,0
0,0,0.928569246,0,1.165660315,0,1.049630656,0.681630265,0,1,1.165660315,0,0,0,7.279066318,0,0,0,,0
-1,0.99574966,0.646234002,0,0.901373967,2.490876,0.966602951,1.027818608,2.536893111,1,0.901373967,0.888139066,0,1.816699126,1.688612232,2.122613012,2.593879078,0,,4.991350133
,0.893759129,0.451144492,5.650034241,0.997828271,0,0.968412809,1.73863946,0,1,0.997828271,0,10.30679762,0,0,0,0,0,,
-1,0.52632482,1.594043871,0,1.191101314,0,0.964635312,0.877598966,7.30061462,1,1.191101314,0,0,0,0,0,0,0,,18.46799549
-1,1.04518404,2.034949623,0,1.013703246,0,0.973283855,1.867231842,0.591741813,1,1.013703246,2.330577691,9.298047217,0,0,0.742663654,0,1.304800936,,5.239147657
0,3.789538705,0,0,1.029111535,0,0.960995178,1.579678138,0,1,1.029111535,1.971668727,0,0,0,0,0,11.03861592,,0
,1.405764226,2.889046126,0.634768023,0.936216995,0,1.015649262,1.116183104,0,1,0.936216995,0,0,0,0,0,0,0.877473443,,
-1,0.796121577,2.009298998,0,0.984910666,0.844880782,0.949799475,1.474956245,4.206836756,1,0.984910666,0.828432238,0,0,0,3.959832678,7.258501957,0,,9.311594365
-1,1.913908437,0,0,1.039506601,1.015563769,0.915548666,1.063756322,8.849229843,1,1.039506601,0,0,0,0,0,0,5.575058544,,22.38544908
0,1.079640657,0,13.65022517,1.172776678,0,1.017370576,1.350152255,0,1,1.172776678,3.370373892,0,0,0,0,0,0,,0
-1,0.7518926,0,0,1.05497545,0,1.066039024,0.313428202,0,1,1.05497545,0,0,0,0,0,0,0,,13.19142535
,0.743046805,1.125207439,0,1.042563974,0,1.002107272,1.135716308,2.944785729,1,1.042563974,0,0,0,0,3.695843832,6.774601826,0,,
-1,0.809730493,0.408729198,0,1.050612441,0,1.012703738,0.825093045,2.406796029,1,1.050612441,2.106483683,0,3.447070137,3.204033465,0,0,0,,4.735383459
1,0.764636543,1.273691229,0,0.920579999,1.33892124,0.987595474,0.934972264,2.121243957,1,0.920579999,0.716102443,0,1.953061531,1.815360365,1.901614563,3.485721279,0,,-2.683001766
-1,0,0,0,1.143457261,0,1.073839309,0.146266494,0,1,1.143457261,1.643057272,0,0,0,0,0,0,,18.46799549
-1,1.143148931,0.432772092,0,1.190023394,0.454935806,0.988271471,1.191310813,1.132609896,1,1.190023394,6.245104565,0,3.649838969,3.392506022,1.421478397,2.605616087,2.497424416,,10.02787085
,0.925406277,0,26.32543427,0.942409831,0,0.932034118,1.671617077,2.292186694,1,0.942409831,2.166668931,0,0,0,0,0,0,,
-1,0,3.622826981,7.561914514,0.974537439,7.616728266,0.885214223,1.063756322,0,1,0.974537439,0.746844215,0,0,0,0,0,0,,8.394543405
,0.389870237,0,9.858495959,0.952881051,0.620622303,1.024630101,0.650073308,0,1,0.952881051,1.217079461,0,0,0,0,0,0,,
1,0.689007037,0.69558278,4.35566276,0.977136205,0,1.044387322,0.638253793,0,1,0.977136205,0,0,0,0,0,0,0,,-8.058761669
1,2.269184853,0,0,0.890116431,0,1.033187522,0.945915053,0,1,0.890116431,2.361279912,0,4.83002642,4.489484017,0,0,6.609949651,,-13.27041592
-1,6.598699238,0,0,1.109324209,0,0.945348039,1.833788883,0,1,1.109324209,0,0,0,0,0,0,8.237773072,,33.07700685
1,0.644479372,0,4.074174351,1.166793124,0,0.958320795,1.074610978,2.554150888,1,1.166793124,0,0,0,0,3.205578834,5.875930155,0,,-22.61387203
,1.515815482,0,0,1.05198068,1.206489757,1.000308618,0.982910842,1.001227148,1,1.05198068,1.577334981,5.24409863,0,0,0,0,2.207723183,,
1,0.289720084,0.877455342,0,1.101495527,0,1.061983829,0.402568333,0,1,1.101495527,0.904435196,0,0,0,0,0,0,,-10.16586908
-1,3.86687623,0,0,0.933434499,0,0.802315084,1.791018297,17.87905621,1,0.933434499,4.023813728,0,0,0,0,0,11.26389379,,45.22774406
0,0,0,16.63621193,1.429321577,0,0.955534979,0.731332471,0,1,1.429321577,0,0,0,0,0,0,0,,0
0,0.725965269,0.549670301,0,1.051454953,0.577820765,1.035555149,0.504367222,0,1,1.051454953,1.133142946,0,0,0,0,0,0,,0
-1,0.530747718,1.607439198,0,1.105021723,1.267321174,1.023213927,0.516234686,1.051709189,1,1.105021723,0,0,0,0,0,0,0,,9.311594365
-1,0.859305829,1.301260303,0,0.933434499,0.68395111,1.032609229,0.955209759,0,1,0.933434499,0,0,0,0,0,0,0,,15.07591469
-1,0,0.703254649,5.871604211,1.219127227,0.739270685,1.02780233,0.645293357,0,1,1.219127227,2.899512834,0,0,0,0,0,0,,16.29529014
-1,1.035393089,0.522637335,0,1.030986055,0,1.014463365,0.863212097,0,1,1.030986055,3.232243814,0,4.407729028,4.096960824,1.716648775,0,0,,12.11016098
-1,0.7518926,0.569301383,1.188300852,1.071991183,0,1.027037596,0.731332471,0,1,1.071991183,2.347224675,0,0,0,0,0,0,,6.595712675
-1,2.255677801,0,0,1.429321577,0,0.936034265,1.880569212,0,1,1.429321577,14.08334805,0,0,0,0,0,0,,79.1485521
,1.521903094,0,4.81047092,0.964361546,1.211335098,0.868369137,2.537635563,3.015744421,1,0.964361546,0,15.7954778,0,0,3.78490031,6.937845244,0,,
1,0,0,0,1.143457261,0,0.87363198,0,0,1,1.143457261,0,0,0,0,0,0,0,,-221.6159459
1,0.534113982,1.819838669,2.53236207,0.942808313,0,1.027394903,0.890586688,0,1,0.942808313,0.833686565,0,0,0,0,0,0,,-4.685326552
1,0.567296213,0,0,1.02705742,1.806122391,1.013570037,0.735711708,0.749421518,1,1.02705742,0,3.925223526,2.41501321,0,1.881118118,0,0,,-6.635207961
-1,0.619205671,0.468836433,0,0.868803311,0.492847123,1.006389781,0.946430257,1.226994054,1,0.868803311,0,0,7.907984433,7.350429714,1.53993493,2.822750761,0,,10.86352676
,3.413998834,0.287215112,3.597018796,0.884204939,6.189449456,0.900195115,1.686676691,0.375836016,1,0.884204939,0.888139066,1.968505492,0,0,0.47169178,0,4.143624593,,
,0.306596983,0.928569246,3.876398897,0.943629779,0.976124399,0.975414347,1.533668095,1.21508149,1,0.943629779,2.871362224,6.364197367,3.915603942,3.639533159,0,0,0,,
,1.888474438,0,1.32647537,1.044686867,0.66804527,1.001338981,0.699746684,0.83158401,1,1.044686867,2.620157777,0,0,0,0,0,0,,
,0.78948723,0.797021936,0,1.02434713,0,1.041988143,0.585065977,0,1,1.02434713,1.643057272,0,0,0,0,0,0,,
,0.530747718,0.2009299,0,0.972899561,1.267321174,0.979624096,0.958721559,4.206836756,1,0.972899561,0,2.754253482,1.694568093,1.575092081,2.639888452,3.629250978,0,,
,0.709651443,2.149272636,0,1.156305096,0,1.024554359,1.084672879,0,1,1.156305096,2.21535812,0,0,0,0,0,0,,
-1,0,1.893913511,0,0.962315517,0.995453595,0.973104929,1.737819734,0,1,0.962315517,1.952147254,12.98044215,0,0,0,0,0,,21.94217286
-1,0.586615899,0.888321662,0,1.062034608,0.311271867,1.024421401,0.733596659,0.968679516,1,1.062034608,1.831271263,0,0,0,0,0,0,,3.430587398
1,1.0186932,0,0,1.045095346,0,1.045070514,0.660558361,0,1,1.045095346,1.06003695,0,4.336636624,4.030880811,0,0,0,,-11.9148358
-1,0.715007303,2.345951358,0.753337899,1.046371268,0.379399295,1.001380053,0.960391321,1.652969348,1,1.046371268,3.348116706,0,3.04382797,2.829222003,0,0,0,,4.181432941
-1,1.973718076,0.99627742,0,1.131546248,0,1.001036644,1.462664943,0,1,1.131546248,8.215286362,0,0,0,0,0,5.749279123,,23.08499436
-1,1.25067284,0,0,0.962315517,0,1.027166314,0.695127894,0,1,0.962315517,0,0,7.986281308,7.423206245,0,0,0,,21.94217286
-1,0,0,63.88305382,1.372148714,0,0.87363198,3.510395863,0,1,1.372148714,0,0,0,0,0,0,0,,88.64637836
1,0.3759463,2.846506913,1.188300852,1.157069848,0,1.027037596,1.044760673,0,1,1.157069848,1.760418506,0,0,0,0,0,0,,-6.595712675
-1,10.186932,1.542623101,83.71771166,0.645500067,0,0.61647418,6.794314573,0,1,0.645500067,0,0,0,0,0,0,8.90210961,,35.7445074
-1,0.616185155,0.466549426,0,1.11556806,3.433100935,1.001480563,0.770574702,0,1,1.11556806,0,0,0,0,0,0,0,,10.81053395
-1,1.256895093,1.903335966,0,1.308433682,5.502233553,0.9236159,0.873232802,2.490614796,1,1.308433682,0,0,0,0,0,0,0,,11.02566895
-1,4.796884437,0,0,1.157931404,2.545337041,0.884690613,3.110477347,0,1,1.157931404,0,16.59524883,0,0,0,0,13.97293154,,28.05265138
-1,1.441985809,0.436724348,0,1.122572197,1.836361883,0.987323814,0.641168194,2.28590673,1,1.122572197,0.900305355,0,0,0,0,0,2.520231945,,10.11944958
-1,0.690262059,1.04527467,0,0.968502052,2.197613401,1.002528502,0.863212097,0,1,0.968502052,2.15482921,0,0,0,0,0,0,,12.11016098
-1,0.721816896,0.546529327,0,1.110787054,0,1.060838833,0.601782148,0,1,1.110787054,0,0,0,0,0,0,0,,12.66376834
-1,0,0.986006518,0,1.060939727,0,1.047007399,0.542844721,0,1,1.060939727,4.065296344,0,0,0,0,0,0,,22.84700473
,0,0,0,1.270508068,0,0.910033313,1.950219924,0,1,1.270508068,0,0,0,41.65243504,0,0,0,,
-1,10.10543655,3.825705292,0,1.143457261,0,0.829950381,3.510395863,0,1,1.143457261,0,0,0,0,0,0,22.07723183,,88.64637836
,3.007570401,0,0,1.089006916,0,0.988036168,0.835808539,0,1,1.089006916,0,0,0,0,0,0,0,,
-1,1.885342639,0.713750987,0,1.19465684,0,1.026843559,1.178864282,0,1,1.19465684,0,0,0,0,0,0,0,,16.53850342
-1,0.889563076,0,0,1.08708965,0,1.061278286,0.370816464,0,1,1.08708965,1.388499103,0,0,0,0,0,0,,15.60675675
-1,1.994494055,1.00676455,0,1.173548242,0,1.000078714,1.016167223,2.634808284,1,1.173548242,0,0,0,0,0,0,2.904898926,,11.66399715
-1,0,0.613093797,2.55941722,1.20942595,0,1.071039207,0.675076127,0,1,1.20942595,1.26389021,0,0,0,0,0,0,,14.20615038
-1,0,0,0,1.039506601,0,1.092039976,0,0,1,1.039506601,0,0,0,0,0,0,0,,67.15634724
-1,0.604392138,0.9152405,0,1.13525063,0,0.990151078,1.049759528,2.69469029,1,1.13525063,1.415073249,0,3.859399101,3.587291056,0.751547191,0,0,,5.301816887
-1,2.255677801,0,0,1.22513278,0,0.975035692,1.880569212,0,1,1.22513278,7.041674024,0,0,0,0,0,0,,79.1485521
-1,0.209830493,0.635499218,0,0.987703947,0,1.059387617,0.408185565,0,1,0.987703947,1.310078888,0,0,0,0,0,0,,7.36265601
-1,0.779740474,0.590386619,0,0.988172942,0,1.051594051,0.541727757,0,1,0.988172942,1.217079461,0,0,0,0,0,0,,13.67999666
-1,0.402286487,1.218377481,0,1.165306763,1.280774689,0.994660615,1.006164419,0,1,1.165306763,1.255839953,0,0,0,0,0,0,,14.11566534
-1,0.389069682,0.98195721,0,1.03310307,0,1.035980429,0.756861531,1.541930926,1,1.03310307,0.404860108,0,0,0,1.935195436,3.54727611,0,,4.550635439
-1,0.760951547,2.304641742,0,1.171010448,0,1.052568651,0.634408891,0,1,1.171010448,0,0,0,0,0,0,0,,26.70071637
-1,1.943353182,1.471425112,0,0.879582509,0,0.991236286,1.080121804,0,1,0.879582509,3.033336503,0,0,0,0,0,0,,34.09476091
-1,2.983888744,2.259274778,0,1.080432058,0,0.980256356,1.520250177,0,1,1.080432058,6.209980242,0,0,0,0,0,4.345911778,,17.45007448
-1,1.605736739,0.810530782,0,1.017483156,0,1.008748791,1.041219112,0,1,1.017483156,3.341811401,0,0,0,0,0,4.677379626,,18.78101236
1,0.971676591,0,0,0.96754076,0.77339087,0.97443567,1.755197931,0,1,0.96754076,1.516668251,10.08480506,6.204726247,5.767260237,0,0,0,,-17.04738045
,0.641859537,0.194395594,0,1.103947559,0,1.034330546,0.499446566,2.289391344,1,1.103947559,0.400745676,0,0,0,1.27701921,0,0,,
-1,1.302246978,0,0,1.178821919,0,1.024491111,1.266637682,0,1,1.178821919,2.032648172,0,8.315612496,7.729317843,0,0,0,,22.84700473
-1,0,0,0,1.008932878,0,1.02780233,1.032469371,0,1,1.008932878,0,0,0,0,0,0,0,,130.3623211
1,0.368273927,0.836524481,0,1.000108392,0.293121904,1.018812805,1.023439027,1.459514793,1,1.000108392,0.574830533,3.822229322,0,0,1.831759334,3.357674375,0,,-6.461106294
-1,0.791135429,3.194743459,0,0.990678003,0,1.012245823,0.842788151,0,1,0.990678003,0.411621864,0,0,0,0,0,1.152256359,,4.626637701
-1,0,0.765141058,0,0.869027519,0,1.065831016,0.421247504,0,1,0.869027519,1.577334981,0,0,0,0,0,0,,17.72927567
-1,0.83103919,0,0,1.015570594,0,1.041748661,0.692841289,0,1,1.015570594,1.297150478,0,0,0,0,0,0,,14.57999644
-1,1.73038297,1.310173045,0,1.096465867,0,1.017242717,0.961752291,0,1,1.096465867,0,0,0,0,0,0,0,,30.35834875
,0.429652914,1.301260303,0,1.089006916,0,1.069753445,0.716407319,0,1,1.089006916,0,0,0,0,0,0,0,,
,3.460765941,0.327543261,0,1.174784858,0,0.994803539,0.841533255,3.428860096,1,1.174784858,0,0,0,0,2.151689902,0,1.890173958,,
-1,0.530747718,1.607439198,2.236801604,1.040962493,0,1.033920201,0.639147706,1.051709189,1,1.040962493,0,0,0,0,0,0,0,,6.207729577
-1,5.572851037,2.813018597,0,1.177088357,0,0.931445862,2.064938743,0,1,1.177088357,0,0,0,0,0,0,16.2332587,,65.18116056
,0.853499708,0,0,1.081648761,0,1.033010788,0.711566729,0,1,1.081648761,5.328834397,0,0,0,0,0,0,,
-1,2.668689229,1.347079328,0,1.04682707,0,0.968993218,2.224898786,0,1,1.04682707,2.776998207,0,0,10.55977226,4.424601771,0,7.773673181,,31.21351351
,0,1.112123631,0,1.030441137,0.584539611,1.003153001,1.122510305,0,1,1.030441137,2.292638054,5.081490921,0,0,0,0,0,,
-1,0,0,51.1883444,1.099478136,0,0.95203485,2.475279134,0,1,1.099478136,0,0,0,0,0,0,0,,28.41230076
-1,8.149545603,0,0,0.922142953,0,0.915904496,2.830964405,0,1,0.922142953,6.360221699,0,0,0,0,0,17.80421922,,71.4890148
,1.706999417,0,0,1.04599001,0.627073678,1.033010788,0.693321428,0,1,1.04599001,1.229731015,4.542704981,0,0,0,0,0,,
,6.767033402,0,7.129805114,1.123038382,37.70280492,0.370513563,3.13428202,0,1,1.123038382,0,0,14.40382879,13.38828269,0,0,9.855907069,,
1,0.868761739,0.526231815,0,1.038076743,0,1.051482783,0.579432605,0.860752362,1,1.038076743,0.271206152,0,0,0,0.432113791,0,1.518379081,,-3.048362392
1,0,1.289563581,0,1.014978917,0,1.052775617,0.552197102,1.124974323,1,1.014978917,0,0,0,0,1.411895397,2.588050136,0,,-4.980133616
,0,0,0,1.345243837,0,1.02780233,0.516234686,0,1,1.345243837,5.799025667,0,0,0,0,0,0,,
-1,0,0,0,1.000525104,0,1.082939642,0.585065977,0,1,1.000525104,0,0,0,0,0,0,0,,18.46799549
-1,0,3.415808296,0,0.714660788,0,0.975035692,1.56714101,0,1,0.714660788,7.041674024,0,0,0,0,0,0,,39.57427605
-1,0.350883213,2.391065807,0,0.921118349,1.117120146,0.991936311,1.218887452,1.390593261,1,0.921118349,1.095371515,6.0695586,0,0,0.872629794,0,0,,6.155998497
-1,1.446388819,2.920385719,6.095711242,1.178371987,0,0.983669596,2.143753199,0,1,1.178371987,1.505090631,0,0,0,0,0,4.213212182,,16.91724778
1,0,0,0,0.745732997,0,1.044559977,0,0,1,0.745732997,0,0,0,0,0,0,0,,-96.35475908
1,4.306293983,0,9.074297417,0.779629951,0,0.943125433,1.595634483,0,1,0.779629951,0,0,0,0,0,0,12.54388172,,-50.36726043
-1,0.760951547,0,0,1.171010448,0,1.052568651,0.21146963,1.507872211,1,1.171010448,0,0,0,0,0,0,0,,26.70071637
